id_article,id_obs,treat_id,exp_id,response_variable,sub_response_variable,location,sub_region,final_lat,final_lon,exp_site_loc,experiment_year,tree_type,crop_type,age_system,tree_age,season,soil_texture,no_tree_per_m,tree_height,alley_width,silvo_mean,silvo_sd,silvo_n,control_mean,control_sd,control_n,lat,lon,experimental_design,comparator,year_est_exp,age_system_yrs,measured_metrics,measured_unit,distance_tree_m,study_year_start,study_year_end,comments,site_x,climate_zone,silvo_se,control_se
32,965,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,55.96,41.493025920026604,18,18.3,18.9646038714232,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total fungi at tree row,Oregon,7,9.78,4.47
32,966,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,15.96,16.24931383166686,18,18.3,18.9646038714232,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total fungi inside alley,Oregon,7,3.83,4.47
32,967,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.23,17.182694782833103,18,18.3,18.9646038714232,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total fungi centre of alley,Oregon,7,4.05,4.47
32,968,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.72,1.8667619023324853,18,3.43,1.654629867976521,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Bacteria biomass of active bacteria at tree row,Oregon,7,0.44,0.39
32,969,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,3.19,3.0971277015970777,18,3.43,1.654629867976521,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria inside alley,Oregon,7,0.73,0.39
32,970,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,3.26,0.848528137423857,18,3.43,1.654629867976521,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria centre of alley,Oregon,7,0.2,0.39
32,971,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,4.31,1.7819090885900994,18,2.43,1.357645019878171,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Bacteria biomass of active bacteria at tree row,Oregon,7,0.42,0.32
32,972,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.65,0.8061017305526641,18,2.43,1.357645019878171,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria inside alley,Oregon,7,0.19,0.32
32,973,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,1.96,1.145512985522207,18,2.43,1.357645019878171,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria centre of alley,Oregon,7,0.27,0.32
32,974,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.45,1.5697770542341354,18,1.25,0.7212489168102785,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Bacteria biomass of active bacteria at tree row,Oregon,7,0.37,0.17
32,975,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,1.59,7.382194795587555,18,1.25,0.7212489168102785,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria inside alley,Oregon,7,1.74,0.17
32,976,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,1.42,1.7819090885900994,18,1.25,0.7212489168102785,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Bacteria biomass of active bacteria centre of alley,Oregon,7,0.42,0.17
32,977,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,12.29,2.9274220741123065,18,11.27,11.582409075835647,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total bacteria at tree row,Oregon,7,0.69,2.73
32,978,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,11.1,3.606244584051392,18,11.27,11.582409075835647,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total bacteria inside alley,Oregon,7,0.85,2.73
32,979,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,11.78,6.533666658163699,18,11.27,11.582409075835647,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total bacteria centre of alley,Oregon,7,1.54,2.73
32,980,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.17,2.884995667241114,18,6.49,1.442497833620557,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total bacteria at tree row,Oregon,7,0.68,0.34
32,981,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.17,2.884995667241114,18,6.49,1.442497833620557,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total bacteria inside alley,Oregon,7,0.68,0.34
32,982,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,6.83,0,18,6.49,1.442497833620557,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total bacteria centre of alley,Oregon,7,0,0.34
32,983,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.34,2.884995667241114,18,7.85,2.9274220741123065,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total bacteria at tree row,Oregon,7,0.68,0.69
32,984,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.17,2.1637467504308354,18,7.85,2.9274220741123065,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total bacteria inside alley,Oregon,7,0.51,0.69
32,985,104,86,Soil quality,Soil bacteria,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.17,1.442497833620557,18,7.85,2.9274220741123065,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Bacteria biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total bacteria centre of alley,Oregon,7,0.34,0.69
32,986,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,18.4,NA,18,18.7,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley and control,Oregon,7,0.9,5
32,987,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,18.4,NA,18,18.7,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,Oregon,7,1.81,1.38
32,988,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,16.6,NA,18,17,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,1.81,1.38
32,989,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,16.5,NA,18,17,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,27.5,45.9
32,990,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,14.4,NA,18,17,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,0.54,0.3
32,991,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,16.9,NA,18,17,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,0.54,0.12
32,992,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,18.6,NA,18,14.2,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley and control,Oregon,7,1.81,3.2
32,993,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,18.1,NA,18,14.2,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,Oregon,7,312.6,348
32,994,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,15.3,NA,18,18.9,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,0.383,0.04
32,995,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,17.1,NA,18,18.9,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,454,153
32,996,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,13.4,NA,18,18.9,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,136.92,0
32,997,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,10.2,NA,18,18.9,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,1.5,0.1
32,998,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,12.4,NA,18,19.4,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley and control,Oregon,7,0.383,0.24
32,999,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,12.9,NA,18,19.4,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,Oregon,7,1.98,1.4
32,1000,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,11.08,NA,18,12.56,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,1.81,3.2
32,1001,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,11.78,NA,18,12.56,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,193,179
32,1002,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,8.06,NA,18,12.56,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley and control,Oregon,7,1.98,2.2
32,1003,103,85,Crop yield,Yield of annual crops,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,8.49,NA,18,12.56,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Yield of sweet corn,t/ha,Alley,1992-01-01,1995-01-01,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,Oregon,7,1.98,2.2
32,1004,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.26,NA,18,2.11,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-45 cm,Oregon,7,78.3,145
32,1005,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.19,NA,18,2.11,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-45 cm,Oregon,7,1,0.39
32,1006,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.3,NA,18,2.11,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-45 cm,Oregon,7,0.9,0.6
32,1007,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.41,NA,18,2.25,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-15 cm,Oregon,7,228,108
32,1008,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.37,NA,18,2.25,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-15 cm,Oregon,7,5.8,4.3
32,1009,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.34,NA,18,2.25,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 0-15 cm,Oregon,7,1.98,1.4
32,1010,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.15,NA,18,2.05,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 15-30 cm,Oregon,7,1.81,3.2
32,1011,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.13,NA,18,2.05,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 15-30 cm,Oregon,7,154,0
32,1012,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.35,NA,18,2.05,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 15-30 cm,Oregon,7,1.98,2.2
32,1013,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.22,NA,18,2.04,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 30 - 45 cm,Oregon,7,1.81,3.2
32,1014,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.07,NA,18,2.04,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 30 - 45 cm,Oregon,7,2.2,1.37
32,1015,103,85,Soil quality,SOC,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1992-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,2.2,NA,18,2.04,NA,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Soil organic content,%,Alley,1992-01-01,1995-01-01,Average soil oragnic content of alley and control at 30 - 45 cm,Oregon,7,2.97,2.19
33,1016,105,87,Crop yield,Yields of annual crops,Ceregnano,Mediterranean Europe,45.085,11.877,"45.085, 11.877",2018-01-01,Biomass,Cereal,Young,3,Winter,Clay,NA,Short,Wide,9.66,1.1879393923933999,18,9.66,5.854844148224613,18,45.085,11.877,NA,Monoculture,2018-01-01,≥3,Yield of winter wheat,Mg/ha,6,2018-01-01,2019-01-01,Yield of winter wheat at 6 m East and mono,"45.085, 11.877",14,0.28,1.38
33,1017,105,87,Crop yield,Yields of annual crops,Ceregnano,Mediterranean Europe,45.085,11.877,"45.085, 11.877",2018-01-01,Biomass,Cereal,Young,3,Winter,Clay,NA,Short,Wide,10.6,2.5880108191427635,18,9.66,5.854844148224613,18,45.085,11.877,NA,Monoculture,2018-01-01,≥3,Yield of winter wheat,Mg/ha,12,2018-01-01,2019-01-01,Yield of winter wheat at 12 m East and mono,"45.085, 11.877",14,0.61,1.38
33,1018,105,87,Crop yield,Yields of annual crops,Ceregnano,Mediterranean Europe,45.085,11.877,"45.085, 11.877",2018-01-01,Biomass,Cereal,Young,3,Winter,Clay,NA,Short,Wide,10.1,5.006316010800756,18,10.2,3.8608030252785492,18,45.085,11.877,NA,Monoculture,2018-01-01,≥3,Yield of winter wheat,Mg/ha,6,2018-01-01,2019-01-01,Yield of winter wheat at 6 m West and mono,"45.085, 11.877",14,1.18,0.91
33,1019,105,87,Crop yield,Yields of annual crops,Ceregnano,Mediterranean Europe,45.085,11.877,"45.085, 11.877",2018-01-01,Biomass,Cereal,Young,3,Winter,Clay,NA,Short,Wide,10.4,4.794183976444791,18,10.2,3.8608030252785492,18,45.085,11.877,NA,Monoculture,2018-01-01,≥3,Yield of winter wheat,Mg/ha,12,2018-01-01,2019-01-01,Yield of winter wheat at 12 m West and mono,"45.085, 11.877",14,1.13,0.91
