ID.P,ID.S,ES.GROUPS,SAF System Trait type,CROP.OUTPUT.GROUP
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Oil crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Oil crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Oil crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Oil crops
164,3,Feed,Fruit - Arable,Cereals
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Feed,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Oil crops
164,3,Economic management related,Fruit - Arable,Cereals
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic management related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Oil crops
164,3,Economic profit related,Fruit - Arable,Cereals
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Economic profit related,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Oil crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Vegetable crops
164,3,Soil structure,Fruit - Arable,Cereals
164,3,Soil structure,Fruit - Arable,Cereals
