ID.P,name,value,INPUT.OUTPUT.ES,ES.CAT.GROUPS,FOCUS.GROUPS.BD.ES.CAT
168,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
168,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
168,Primary production,0,"NA",Supporting ES,Production
168,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
168,Water cycling,0,INPUT.ES,Supporting ES,Water
168,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
168,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
168,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
168,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
168,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
168,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
168,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
168,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
168,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
168,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
168,Provisioning ES,1,"NA","NA","NA"
168,Regulating ES,1,"NA","NA","NA"
168,Supporting ES,0,"NA","NA","NA"
168,Cultural ES,0,"NA","NA","NA"
168,Ecosystem Services,1,"NA","NA","NA"
173,Food,1,OUTPUT.ES,Povisioning ES,Production
173,Biomass,1,OUTPUT.ES,Povisioning ES,Production
173,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
173,Pests,0,"NA",Regulating ES,Disease and pest
173,Diseases,0,"NA",Regulating ES,Disease and pest
173,Weeds,0,"NA",Regulating ES,Disease and pest
173,Product quality,0,OUTPUT.ES,Povisioning ES,Production
173,Product stability,0,OUTPUT.ES,Povisioning ES,Production
173,Mechanisation,0,"NA",Povisioning ES,Production
173,Belowground (crop-tree) competition,1,"NA",Povisioning ES,Production
173,Aboveground (crop-tree) light competition,1,"NA",Povisioning ES,Production
173,Nutrient use,1,"NA",Povisioning ES,Production
173,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
173,Breeding and selection,0,"NA",Povisioning ES,Production
173,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
173,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
173,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
173,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
173,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
173,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
173,Chemical soil components,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
173,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
173,Soil water,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
173,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
173,Soil formations,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
173,Water quality,0,"NA",Regulating ES,Water
173,Water perculation,0,"NA",Regulating ES,Water
173,Water cyclings,1,"NA",Supporting ES,Water
173,Water availability,1,INPUT.ES,Regulating ES,Water
173,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
173,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
173,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
173,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
173,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
173,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
173,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
173,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
173,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
173,Agronomic category,1,"NA","NA","NA"
173,Environmental category,1,"NA","NA","NA"
173,Economic category,0,"NA","NA","NA"
173,Socio-cultural category,0,"NA","NA","NA"
173,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
173,Feed,1,OUTPUT.ES,Povisioning ES,Production
173,Fibre,0,OUTPUT.ES,Povisioning ES,Production
173,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
173,Genetic resources,0,"NA",Povisioning ES,Production
173,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
173,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
173,Fresh water,0,"NA",Povisioning ES,Water
173,Air regulation,1,"NA",Regulating ES,Nat. process regulation
173,Climate regulation,1,OUTPUT.ES,Regulating ES,Nat. process regulation
173,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
173,Water regulation,1,OUTPUT.ES,Regulating ES,Water
173,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
173,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
173,Water purification,0,"NA",Regulating ES,Water
173,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
173,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
173,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
173,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
173,Soil formation,1,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
173,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
173,Primary production,1,"NA",Supporting ES,Production
173,Nutrient cycling,1,INPUT.ES,Supporting ES,Nat. process regulation
173,Water cycling,0,INPUT.ES,Supporting ES,Water
173,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
173,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
173,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
173,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
173,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
173,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
173,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
173,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
173,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
173,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
173,Provisioning ES,1,"NA","NA","NA"
173,Regulating ES,1,"NA","NA","NA"
173,Supporting ES,1,"NA","NA","NA"
173,Cultural ES,0,"NA","NA","NA"
173,Ecosystem Services,1,"NA","NA","NA"
174,Food,1,OUTPUT.ES,Povisioning ES,Production
174,Biomass,0,OUTPUT.ES,Povisioning ES,Production
174,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
174,Pests,0,"NA",Regulating ES,Disease and pest
174,Diseases,0,"NA",Regulating ES,Disease and pest
174,Weeds,0,"NA",Regulating ES,Disease and pest
174,Product quality,0,OUTPUT.ES,Povisioning ES,Production
174,Product stability,0,OUTPUT.ES,Povisioning ES,Production
174,Mechanisation,0,"NA",Povisioning ES,Production
174,Belowground (crop-tree) competition,1,"NA",Povisioning ES,Production
174,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
174,Nutrient use,0,"NA",Povisioning ES,Production
174,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
174,Breeding and selection,0,"NA",Povisioning ES,Production
174,Soil quality,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
174,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
174,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
174,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
174,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
174,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
174,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
174,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
174,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
174,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
174,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
174,Water quality,0,"NA",Regulating ES,Water
174,Water perculation,0,"NA",Regulating ES,Water
174,Water cyclings,0,"NA",Supporting ES,Water
174,Water availability,0,INPUT.ES,Regulating ES,Water
174,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
174,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
174,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
174,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
174,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
174,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
174,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
174,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
174,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
174,Agronomic category,1,"NA","NA","NA"
174,Environmental category,0,"NA","NA","NA"
174,Economic category,0,"NA","NA","NA"
174,Socio-cultural category,0,"NA","NA","NA"
174,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
174,Feed,0,OUTPUT.ES,Povisioning ES,Production
174,Fibre,0,OUTPUT.ES,Povisioning ES,Production
174,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
174,Genetic resources,0,"NA",Povisioning ES,Production
174,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
174,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
174,Fresh water,0,"NA",Povisioning ES,Water
174,Air regulation,0,"NA",Regulating ES,Nat. process regulation
174,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
174,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
174,Water regulation,0,OUTPUT.ES,Regulating ES,Water
174,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
174,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
174,Water purification,0,"NA",Regulating ES,Water
174,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
174,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
174,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
174,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
174,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
174,Photosynthesis,1,"NA",Supporting ES,Nat. process regulation
174,Primary production,0,"NA",Supporting ES,Production
174,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
174,Water cycling,0,INPUT.ES,Supporting ES,Water
174,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
174,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
174,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
174,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
174,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
174,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
174,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
174,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
174,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
174,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
174,Provisioning ES,1,"NA","NA","NA"
174,Regulating ES,0,"NA","NA","NA"
174,Supporting ES,1,"NA","NA","NA"
174,Cultural ES,0,"NA","NA","NA"
174,Ecosystem Services,1,"NA","NA","NA"
175,Food,0,OUTPUT.ES,Povisioning ES,Production
175,Biomass,0,OUTPUT.ES,Povisioning ES,Production
175,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
175,Pests,0,"NA",Regulating ES,Disease and pest
175,Diseases,0,"NA",Regulating ES,Disease and pest
175,Weeds,0,"NA",Regulating ES,Disease and pest
175,Product quality,0,OUTPUT.ES,Povisioning ES,Production
175,Product stability,0,OUTPUT.ES,Povisioning ES,Production
175,Mechanisation,0,"NA",Povisioning ES,Production
175,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
175,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
175,Nutrient use,0,"NA",Povisioning ES,Production
175,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
175,Breeding and selection,0,"NA",Povisioning ES,Production
175,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
175,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
175,Carbon stock,1,"NA",Regulating ES,"Soil quality, carbon and nutrients"
175,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
175,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
175,Soil structure,1,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
175,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
175,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
175,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
175,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
175,Soil formations,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
175,Water quality,0,"NA",Regulating ES,Water
175,Water perculation,0,"NA",Regulating ES,Water
175,Water cyclings,0,"NA",Supporting ES,Water
175,Water availability,0,INPUT.ES,Regulating ES,Water
175,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
175,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
175,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
175,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
175,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
175,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
175,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
175,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
175,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
175,Agronomic category,0,"NA","NA","NA"
175,Environmental category,1,"NA","NA","NA"
175,Economic category,0,"NA","NA","NA"
175,Socio-cultural category,0,"NA","NA","NA"
175,Food (yield),0,OUTPUT.ES,Povisioning ES,Production
175,Feed,0,OUTPUT.ES,Povisioning ES,Production
175,Fibre,0,OUTPUT.ES,Povisioning ES,Production
175,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
175,Genetic resources,0,"NA",Povisioning ES,Production
175,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
175,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
175,Fresh water,0,"NA",Povisioning ES,Water
175,Air regulation,0,"NA",Regulating ES,Nat. process regulation
175,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
175,Carbon sequestration,1,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
175,Water regulation,0,OUTPUT.ES,Regulating ES,Water
175,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
175,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
175,Water purification,0,"NA",Regulating ES,Water
175,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
175,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
175,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
175,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
175,Soil formation,1,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
175,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
175,Primary production,0,"NA",Supporting ES,Production
175,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
175,Water cycling,0,INPUT.ES,Supporting ES,Water
175,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
175,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
175,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
175,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
175,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
175,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
175,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
175,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
175,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
175,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
175,Provisioning ES,0,"NA","NA","NA"
175,Regulating ES,1,"NA","NA","NA"
175,Supporting ES,1,"NA","NA","NA"
175,Cultural ES,0,"NA","NA","NA"
175,Ecosystem Services,1,"NA","NA","NA"
176,Food,1,OUTPUT.ES,Povisioning ES,Production
176,Biomass,1,OUTPUT.ES,Povisioning ES,Production
176,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
176,Pests,0,"NA",Regulating ES,Disease and pest
176,Diseases,0,"NA",Regulating ES,Disease and pest
176,Weeds,0,"NA",Regulating ES,Disease and pest
176,Product quality,0,OUTPUT.ES,Povisioning ES,Production
176,Product stability,1,OUTPUT.ES,Povisioning ES,Production
176,Mechanisation,0,"NA",Povisioning ES,Production
176,Belowground (crop-tree) competition,1,"NA",Povisioning ES,Production
176,Aboveground (crop-tree) light competition,1,"NA",Povisioning ES,Production
176,Nutrient use,0,"NA",Povisioning ES,Production
176,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
176,Breeding and selection,0,"NA",Povisioning ES,Production
176,Soil quality,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
176,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
176,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
176,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
176,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
176,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
176,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
176,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
176,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
176,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
